MARKET_PLACE,Product_code,Segment,Customer_Site_ID
SOUTHERN NEW ENGLAND,D3,Seg 1-3,512204
SOUTHERN NEW ENGLAND,A2,Seg 1-3,512265
SOUTHERN NEW ENGLAND,A4,Seg 4-6,512280
OHIO VALLEY,F1,Seg 1-3,512312
SOUTHERN NEW ENGLAND,D1,Seg 1-3,512346
SOUTHERN NEW ENGLAND,F1,Seg 1-3,512593
MICHIGAN,F1,Seg 1-3,512629
SOUTHERN NEW ENGLAND,A1,Seg 1-3,512882
SOUTHERN NEW ENGLAND,D2,Seg 1-3,512882
SOUTHERN NEW ENGLAND,D4,Seg 4-6,512882
SOUTHERN NEW ENGLAND,D4,Seg 4-6,512882
SOUTHERN NEW ENGLAND,F1,Seg 1-3,512882
SOUTHERN NEW ENGLAND,F1,Seg 1-3,512882
SOUTHERN NEW ENGLAND,F1,Seg 1-3,512882
SOUTHERN NEW ENGLAND,F1,Seg 1-3,512882
SOUTHERN NEW ENGLAND,A1,Seg 1-3,512955
SOUTHERN NEW ENGLAND,A2,Seg 1-3,513040
SOUTHERN NEW ENGLAND,D3,Seg 1-3,513040
SOUTHERN NEW ENGLAND,F1,Seg 1-3,513063
MINNESOTA IOWA,F1,Seg 1-3,513527
MINNESOTA IOWA,F1,Seg 1-3,513527
MINNESOTA IOWA,F1,Seg 1-3,513527
CHICAGO WISCONSIN,D2,Seg 1-3,513610
INDIANA KENTUCKY,F1,Seg 1-3,513691
INDIANA KENTUCKY,F1,Seg 1-3,513691
INDIANA KENTUCKY,A2,Seg 1-3,513691
INDIANA KENTUCKY,D1,Seg 1-3,513691
INDIANA KENTUCKY,D1,Seg 1-3,513691
INDIANA KENTUCKY,D3,Seg 1-3,513691
SOUTHERN NEW ENGLAND,D3,Seg 1-3,513712
INDIANA KENTUCKY,D1,Seg 1-3,513723
MICHIGAN,F1,Seg 1-3,513809
MICHIGAN,D3,Seg 1-3,514083
MINNESOTA IOWA,A1,Seg 1-3,514086
MINNESOTA IOWA,D3,Seg 1-3,514133
MICHIGAN,D3,Seg 1-3,514214
MICHIGAN,F1,Seg 1-3,514214
MICHIGAN,F1,Seg 1-3,514214
SOUTHERN NEW ENGLAND,D1,Seg 1-3,514555
SOUTHERN NEW ENGLAND,D1,Seg 1-3,514602
MICHIGAN,F1,Seg 1-3,514805
MICHIGAN,F1,Seg 1-3,514805
MICHIGAN,D3,Seg 1-3,514805
MICHIGAN,F1,Seg 1-3,514983
MICHIGAN,F1,Seg 1-3,514983
SOUTHERN NEW ENGLAND,D3,Seg 1-3,515094
MINNESOTA IOWA,F1,Seg 1-3,515113
MINNESOTA IOWA,F1,Seg 1-3,515124
MINNESOTA IOWA,F1,Seg 1-3,515124
SOUTHERN NEW ENGLAND,D1,Seg 1-3,515264
MICHIGAN,C1,Seg 1-3,515403
MICHIGAN,D3,Seg 1-3,515420
CHICAGO WISCONSIN,D3,Seg 1-3,515443
CHICAGO WISCONSIN,F1,Seg 1-3,515456
SOUTHERN NEW ENGLAND,F1,Seg 1-3,515463
MICHIGAN,D2,Seg 1-3,515595
MICHIGAN,F1,Seg 1-3,515763
MICHIGAN,F1,Seg 1-3,515830
MICHIGAN,F1,Seg 1-3,515830
MICHIGAN,F1,Seg 1-3,515830
MICHIGAN,F1,Seg 1-3,515830
MICHIGAN,F1,Seg 1-3,515830
MICHIGAN,F1,Seg 1-3,515830
MICHIGAN,F1,Seg 1-3,515830
MICHIGAN,D4,Seg 4-6,515830
MICHIGAN,D4,Seg 4-6,515830
MICHIGAN,D4,Seg 4-6,515830
MICHIGAN,D4,Seg 4-6,515830
SOUTHERN NEW ENGLAND,D1,Seg 1-3,515839
MICHIGAN,D4,Seg 4-6,516078
MINNESOTA IOWA,F1,Seg 1-3,516142
MICHIGAN,F1,Seg 1-3,516201
MICHIGAN,F1,Seg 1-3,516244
SOUTHERN NEW ENGLAND,A1,Seg 1-3,516249
SOUTHERN NEW ENGLAND,F1,Seg 1-3,516249
MICHIGAN,A1,Seg 1-3,516276
MICHIGAN,D2,Seg 1-3,516276
SOUTHERN NEW ENGLAND,A2,Seg 1-3,516670
MICHIGAN,A1,Seg 1-3,516691
MICHIGAN,D3,Seg 1-3,516691
SOUTHERN NEW ENGLAND,A4,Seg 4-6,516702
SOUTHERN NEW ENGLAND,D1,Seg 1-3,516755
MINNESOTA IOWA,A1,Seg 1-3,516838
MINNESOTA IOWA,D3,Seg 1-3,516838
MINNESOTA IOWA,D3,Seg 1-3,516838
SOUTHERN NEW ENGLAND,A2,Seg 1-3,516870
SOUTHERN NEW ENGLAND,D3,Seg 1-3,517191
SOUTHERN NEW ENGLAND,D3,Seg 1-3,517321
SOUTHERN NEW ENGLAND,F1,Seg 1-3,517339
SOUTHERN NEW ENGLAND,D3,Seg 1-3,517403
SOUTHERN NEW ENGLAND,F1,Seg 1-3,517470
SOUTHERN NEW ENGLAND,A1,Seg 1-3,517596
SOUTHERN NEW ENGLAND,A4,Seg 4-6,517599
SOUTHERN NEW ENGLAND,C2,Seg 1-3,517613
SOUTHERN NEW ENGLAND,F1,Seg 1-3,517970
MICHIGAN,A2,Seg 1-3,518175
MICHIGAN,F1,Seg 1-3,518175
MINNESOTA IOWA,F1,Seg 1-3,518176
MINNESOTA IOWA,F1,Seg 1-3,518176
MINNESOTA IOWA,F1,Seg 1-3,518176
MINNESOTA IOWA,C3,Seg 4-6,518249
MINNESOTA IOWA,D4,Seg 4-6,518249
MINNESOTA IOWA,D6,Seg 4-6,518249
SOUTHERN NEW ENGLAND,D4,Seg 4-6,518317
MICHIGAN,F1,Seg 1-3,518358
SOUTHERN NEW ENGLAND,F1,Seg 1-3,518452
SOUTHERN NEW ENGLAND,A1,Seg 1-3,518534
SOUTHERN NEW ENGLAND,D4,Seg 4-6,518684
SOUTHERN NEW ENGLAND,F1,Seg 1-3,518690
SOUTHERN NEW ENGLAND,D1,Seg 1-3,518753
SOUTHERN NEW ENGLAND,D4,Seg 4-6,518936
SOUTHERN NEW ENGLAND,D4,Seg 4-6,518936
MICHIGAN,D3,Seg 1-3,519312
SOUTHERN NEW ENGLAND,F1,Seg 1-3,519500
SOUTHERN NEW ENGLAND,D1,Seg 1-3,519506
MICHIGAN,D3,Seg 1-3,519787
SOUTHERN NEW ENGLAND,D1,Seg 1-3,519945
SOUTHERN NEW ENGLAND,D3,Seg 1-3,520061
SOUTHERN NEW ENGLAND,A1,Seg 1-3,520258
SOUTHERN NEW ENGLAND,A1,Seg 1-3,520259
SOUTHERN NEW ENGLAND,A2,Seg 1-3,520381
MICHIGAN,A2,Seg 1-3,520472
SOUTHERN NEW ENGLAND,A2,Seg 1-3,520535
SOUTHERN NEW ENGLAND,A2,Seg 1-3,520535
SOUTHERN NEW ENGLAND,D3,Seg 1-3,520613
SOUTHERN NEW ENGLAND,A1,Seg 1-3,520673
SOUTHERN NEW ENGLAND,A1,Seg 1-3,520695
SOUTHERN NEW ENGLAND,A1,Seg 1-3,520736
SOUTHERN NEW ENGLAND,D2,Seg 1-3,520823
MICHIGAN,D3,Seg 1-3,521106
SOUTHERN NEW ENGLAND,A1,Seg 1-3,521122
SOUTHERN NEW ENGLAND,A1,Seg 1-3,521256
MICHIGAN,D3,Seg 1-3,521279
MICHIGAN,F1,Seg 1-3,521327
SOUTHERN NEW ENGLAND,D3,Seg 1-3,521411
SOUTHERN NEW ENGLAND,A1,Seg 1-3,521566
SOUTHERN NEW ENGLAND,A1,Seg 1-3,521566
SOUTHERN NEW ENGLAND,A1,Seg 1-3,521566
INDIANA KENTUCKY,F1,Seg 1-3,521698
INDIANA KENTUCKY,D3,Seg 1-3,521698
INDIANA KENTUCKY,D4,Seg 4-6,521698
MINNESOTA IOWA,D3,Seg 1-3,521712
MICHIGAN,D1,Seg 1-3,521740
CHICAGO WISCONSIN,D1,Seg 1-3,521816
SOUTHERN NEW ENGLAND,D1,Seg 1-3,522146
MICHIGAN,A2,Seg 1-3,522171
SOUTHERN NEW ENGLAND,D3,Seg 1-3,522267
SOUTHERN NEW ENGLAND,D3,Seg 1-3,522267
MICHIGAN,F1,Seg 1-3,522277
SOUTHERN NEW ENGLAND,D6,Seg 4-6,522393
SOUTHERN NEW ENGLAND,C1,Seg 1-3,522439
CHICAGO WISCONSIN,D2,Seg 1-3,522803
CHICAGO WISCONSIN,D3,Seg 1-3,522803
CHICAGO WISCONSIN,A1,Seg 1-3,522803
CHICAGO WISCONSIN,A1,Seg 1-3,522803
CHICAGO WISCONSIN,A2,Seg 1-3,522803
SOUTHERN NEW ENGLAND,F1,Seg 1-3,522901
SOUTHERN NEW ENGLAND,F1,Seg 1-3,522901
SOUTHERN NEW ENGLAND,D3,Seg 1-3,522911
INDIANA KENTUCKY,F1,Seg 1-3,523082
MICHIGAN,D2,Seg 1-3,523214
MINNESOTA IOWA,F1,Seg 1-3,523224
SOUTHERN NEW ENGLAND,A2,Seg 1-3,523241
MICHIGAN,D3,Seg 1-3,523261
SOUTHERN NEW ENGLAND,D6,Seg 4-6,523268
MINNESOTA IOWA,F1,Seg 1-3,523292
CHICAGO WISCONSIN,D3,Seg 1-3,523332
SOUTHERN NEW ENGLAND,A2,Seg 1-3,523369
SOUTHERN NEW ENGLAND,A2,Seg 1-3,523369
SOUTHERN NEW ENGLAND,F1,Seg 1-3,523614
SOUTHERN NEW ENGLAND,F1,Seg 1-3,523614
CHICAGO WISCONSIN,D2,Seg 1-3,523634
MICHIGAN,D1,Seg 1-3,523723
SOUTHERN NEW ENGLAND,F1,Seg 1-3,523779
SOUTHERN NEW ENGLAND,D1,Seg 1-3,524012
SOUTHERN NEW ENGLAND,D3,Seg 1-3,524155
SOUTHERN NEW ENGLAND,A2,Seg 1-3,524227
MICHIGAN,A1,Seg 1-3,524439
MICHIGAN,A1,Seg 1-3,524613
SOUTHERN NEW ENGLAND,D1,Seg 1-3,524834
SOUTHERN NEW ENGLAND,A1,Seg 1-3,525115
SOUTHERN NEW ENGLAND,D1,Seg 1-3,525209
MICHIGAN,D4,Seg 4-6,525367
SOUTHERN NEW ENGLAND,A1,Seg 1-3,525404
SOUTHERN NEW ENGLAND,A1,Seg 1-3,525445
SOUTHERN NEW ENGLAND,A1,Seg 1-3,525458
MINNESOTA IOWA,A3,Seg 1-3,525474
SOUTHERN NEW ENGLAND,A1,Seg 1-3,525702
MICHIGAN,A2,Seg 1-3,525750
SOUTHERN NEW ENGLAND,D1,Seg 1-3,525836
SOUTHERN NEW ENGLAND,F1,Seg 1-3,525836
SOUTHERN NEW ENGLAND,F1,Seg 1-3,525836
SOUTHERN NEW ENGLAND,D3,Seg 1-3,525842
SOUTHERN NEW ENGLAND,F1,Seg 1-3,525842
SOUTHERN NEW ENGLAND,F1,Seg 1-3,525842
SOUTHERN NEW ENGLAND,A2,Seg 1-3,525856
SOUTHERN NEW ENGLAND,A2,Seg 1-3,525903
SOUTHERN NEW ENGLAND,F1,Seg 1-3,526147
CHICAGO WISCONSIN,A1,Seg 1-3,526158
MINNESOTA IOWA,D3,Seg 1-3,526331
MINNESOTA IOWA,D3,Seg 1-3,526332
MINNESOTA IOWA,D4,Seg 4-6,526332
MINNESOTA IOWA,D4,Seg 4-6,526332
SOUTHERN NEW ENGLAND,D1,Seg 1-3,526454
SOUTHERN NEW ENGLAND,A3,Seg 1-3,526765
SOUTHERN NEW ENGLAND,D1,Seg 1-3,527044
SOUTHERN NEW ENGLAND,D4,Seg 4-6,527384
CHICAGO WISCONSIN,A1,Seg 1-3,527553
MICHIGAN,A4,Seg 4-6,527595
MICHIGAN,D2,Seg 1-3,527631
SOUTHERN NEW ENGLAND,D3,Seg 1-3,527637
SOUTHERN NEW ENGLAND,D3,Seg 1-3,527637
MINNESOTA IOWA,D3,Seg 1-3,527662
MICHIGAN,A3,Seg 1-3,527680
SOUTHERN NEW ENGLAND,D3,Seg 1-3,527698
MINNESOTA IOWA,A1,Seg 1-3,527718
CHICAGO WISCONSIN,F1,Seg 1-3,527820
SOUTHERN NEW ENGLAND,A2,Seg 1-3,528208
SOUTHERN NEW ENGLAND,F1,Seg 1-3,528304
CHICAGO WISCONSIN,D2,Seg 1-3,528502
MICHIGAN,F1,Seg 1-3,528670
MICHIGAN,D3,Seg 1-3,528896
MICHIGAN,D3,Seg 1-3,528945
NORTHERN NEW ENGLAND,D2,Seg 1-3,529024
MICHIGAN,D2,Seg 1-3,529074
NORTHERN NEW ENGLAND,D4,Seg 4-6,529321
NORTHERN NEW ENGLAND,D3,Seg 1-3,529497
NORTHERN NEW ENGLAND,D1,Seg 1-3,529698
NORTHERN NEW ENGLAND,A2,Seg 1-3,529898
NORTHERN NEW ENGLAND,D1,Seg 1-3,529924
NORTHERN NEW ENGLAND,D3,Seg 1-3,530020
NORTHERN NEW ENGLAND,F1,Seg 1-3,530020
NORTHERN NEW ENGLAND,F1,Seg 1-3,530728
NORTHERN NEW ENGLAND,F1,Seg 1-3,530970
NORTHERN NEW ENGLAND,F1,Seg 1-3,530970
NORTHERN NEW ENGLAND,F1,Seg 1-3,530970
NORTHERN NEW ENGLAND,F1,Seg 1-3,530970
NORTHERN NEW ENGLAND,D3,Seg 1-3,531047
NORTHERN NEW ENGLAND,D3,Seg 1-3,531411
GREATER CAPITAL,A3,Seg 1-3,531528
GREATER CAPITAL,F1,Seg 1-3,531528
NORTHERN NEW ENGLAND,D2,Seg 1-3,531798
NORTHERN NEW ENGLAND,D4,Seg 4-6,531833
NORTHERN NEW ENGLAND,F1,Seg 1-3,531833
NORTHERN NEW ENGLAND,D3,Seg 1-3,532118
NORTHERN NEW ENGLAND,D3,Seg 1-3,532219
NORTHERN NEW ENGLAND,D3,Seg 1-3,532240
NORTHERN NEW ENGLAND,A4,Seg 4-6,532619
NORTHERN NEW ENGLAND,D1,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532619
NORTHERN NEW ENGLAND,D4,Seg 4-6,532619
NORTHERN NEW ENGLAND,D3,Seg 1-3,532699
NORTHERN NEW ENGLAND,D4,Seg 4-6,532740
NORTHERN NEW ENGLAND,D5,Seg 4-6,532740
GREATER PHILADELPHIA,D3,Seg 1-3,532741
NORTHERN NEW ENGLAND,D4,Seg 4-6,532798
NORTHERN NEW ENGLAND,F1,Seg 1-3,532912
GREATER CAPITAL,D2,Seg 1-3,533002
NORTHERN NEW ENGLAND,D1,Seg 1-3,533015
NORTHERN NEW ENGLAND,D3,Seg 1-3,533201
NORTHERN NEW ENGLAND,F1,Seg 1-3,533292
NORTHERN NEW ENGLAND,F1,Seg 1-3,533547
NORTHERN NEW ENGLAND,A4,Seg 4-6,533588
NORTHERN NEW ENGLAND,D4,Seg 4-6,533812
NORTHERN NEW ENGLAND,F1,Seg 1-3,534079
NORTHERN NEW ENGLAND,F1,Seg 1-3,534079
NORTHERN NEW ENGLAND,A4,Seg 4-6,534476
NORTHERN NEW ENGLAND,D4,Seg 4-6,534476
NORTHERN NEW ENGLAND,F1,Seg 1-3,534830
NORTHERN NEW ENGLAND,F1,Seg 1-3,534853
NORTHERN NEW ENGLAND,F1,Seg 1-3,534853
GREATER CAPITAL,D4,Seg 4-6,534858
GREATER CAPITAL,D5,Seg 4-6,535008
NORTHERN NEW ENGLAND,F1,Seg 1-3,535383
NORTHERN NEW ENGLAND,F1,Seg 1-3,535383
NORTHERN NEW ENGLAND,F1,Seg 1-3,535383
NORTHERN NEW ENGLAND,F1,Seg 1-3,535383
GREATER CAPITAL,D2,Seg 1-3,535416
GREATER CAPITAL,F1,Seg 1-3,535422
GREATER CAPITAL,D3,Seg 1-3,535502
NORTHERN NEW ENGLAND,A4,Seg 4-6,535565
NORTHERN NEW ENGLAND,D4,Seg 4-6,535565
NORTHERN NEW ENGLAND,F1,Seg 1-3,535565
NORTHERN NEW ENGLAND,F1,Seg 1-3,535761
NORTHERN NEW ENGLAND,F1,Seg 1-3,535761
NORTHERN NEW ENGLAND,D4,Seg 4-6,535776
GREATER CAPITAL,D3,Seg 1-3,536118
GREATER PHILADELPHIA,D2,Seg 1-3,536136
GREATER PHILADELPHIA,F1,Seg 1-3,536136
GREATER PHILADELPHIA,F1,Seg 1-3,536136
ATAM,D1,Seg 1-3,536217
GREATER PHILADELPHIA,A1,Seg 1-3,536778
GREATER PHILADELPHIA,D3,Seg 1-3,536779
GREATER PHILADELPHIA,D3,Seg 1-3,536792
NORTHERN NEW ENGLAND,D6,Seg 4-6,537014
NORTHERN NEW ENGLAND,F1,Seg 1-3,537077
NORTHERN NEW ENGLAND,D4,Seg 4-6,537099
SOUTHERN NEW ENGLAND,D1,Seg 1-3,537171
GREATER CAPITAL,D2,Seg 1-3,537320
GREATER CAPITAL,A4,Seg 4-6,537370
GREATER PHILADELPHIA,D4,Seg 4-6,537375
NORTHERN NEW ENGLAND,D1,Seg 1-3,537475
NORTHERN NEW ENGLAND,D2,Seg 1-3,537475
GREATER CAPITAL,D3,Seg 1-3,537508
GEORGIA,D1,Seg 1-3,537760
GREATER CAPITAL,A1,Seg 1-3,537843
GREATER CAPITAL,F1,Seg 1-3,537856
GREATER CAPITAL,F1,Seg 1-3,537860
NORTHERN NEW ENGLAND,C2,Seg 1-3,538156
GREATER CAPITAL,D4,Seg 4-6,538279
NORTHERN NEW ENGLAND,F1,Seg 1-3,538375
NORTHERN NEW ENGLAND,D4,Seg 4-6,538584
NORTHERN NEW ENGLAND,D3,Seg 1-3,538832
NORTHERN NEW ENGLAND,A4,Seg 4-6,539227
GREATER CAPITAL,A1,Seg 1-3,539230
NORTHERN NEW ENGLAND,D3,Seg 1-3,539292
GREATER PHILADELPHIA,D2,Seg 1-3,539296
GREATER CAPITAL,D2,Seg 1-3,539341
NORTHERN NEW ENGLAND,A4,Seg 4-6,539536
NORTHERN NEW ENGLAND,D4,Seg 4-6,539536
NORTHERN NEW ENGLAND,F1,Seg 1-3,539645
GREATER PHILADELPHIA,A1,Seg 1-3,539671
NORTHERN NEW ENGLAND,F1,Seg 1-3,540143
GREATER CAPITAL,D4,Seg 4-6,540218
NORTHERN NEW ENGLAND,D4,Seg 4-6,540248
NORTHERN NEW ENGLAND,C2,Seg 1-3,540602
GREATER CAPITAL,D4,Seg 4-6,540754
NORTHERN NEW ENGLAND,A4,Seg 4-6,541017
GREATER CAPITAL,A6,Seg 4-6,541191
CAROLINAS,C2,Seg 1-3,541214
CAROLINAS,C2,Seg 1-3,541214
NORTHERN NEW ENGLAND,D4,Seg 4-6,541399
NORTHERN NEW ENGLAND,D1,Seg 1-3,541408
GREATER CAPITAL,F1,Seg 1-3,541415
GREATER CAPITAL,D3,Seg 1-3,541537
GREATER CAPITAL,D3,Seg 1-3,541553
GREATER CAPITAL,A4,Seg 4-6,541583
NORTHERN NEW ENGLAND,D2,Seg 1-3,541850
NORTHERN NEW ENGLAND,F1,Seg 1-3,542044
GREATER CAPITAL,D2,Seg 1-3,542268
GREATER CAPITAL,D3,Seg 1-3,542268
GREATER CAPITAL,D3,Seg 1-3,542287
GREATER CAPITAL,F1,Seg 1-3,542287
GREATER CAPITAL,D3,Seg 1-3,542305
GREATER CAPITAL,F1,Seg 1-3,542305
NORTHERN NEW ENGLAND,D4,Seg 4-6,542585
NORTHERN NEW ENGLAND,D3,Seg 1-3,542646
GREATER CAPITAL,C2,Seg 1-3,542716
GREATER CAPITAL,D4,Seg 4-6,542716
GREATER CAPITAL,D3,Seg 1-3,542810
GREATER CAPITAL,D3,Seg 1-3,543231
GREATER PHILADELPHIA,D3,Seg 1-3,543236
GREATER CAPITAL,F1,Seg 1-3,543252
GREATER CAPITAL,D3,Seg 1-3,543292
GREATER CAPITAL,D2,Seg 1-3,543317
ATAM,F1,Seg 1-3,543670
GREATER CAPITAL,F1,Seg 1-3,543696
GREATER CAPITAL,D1,Seg 1-3,543696
GREATER CAPITAL,D4,Seg 4-6,543696
GREATER CAPITAL,D4,Seg 4-6,543696
GREATER CAPITAL,A1,Seg 1-3,543705
SOUTHERN NEW ENGLAND,D3,Seg 1-3,544346
GREATER CAPITAL,F1,Seg 1-3,544392
GREATER PHILADELPHIA,F1,Seg 1-3,544396
GREATER PHILADELPHIA,D2,Seg 1-3,544640
GREATER PHILADELPHIA,D4,Seg 4-6,544640
SOUTHERN NEW ENGLAND,F1,Seg 1-3,544737
GREATER CAPITAL,F1,Seg 1-3,545011
GREATER CAPITAL,D2,Seg 1-3,545035
GREATER PHILADELPHIA,D1,Seg 1-3,545231
GREATER PHILADELPHIA,D2,Seg 1-3,545231
SOUTHERN NEW ENGLAND,D3,Seg 1-3,545278
GREATER PHILADELPHIA,D3,Seg 1-3,545278
GREATER CAPITAL,D4,Seg 4-6,545296
GREATER CAPITAL,D4,Seg 4-6,545324
GREATER CAPITAL,D3,Seg 1-3,545331
SOUTHERN NEW ENGLAND,D1,Seg 1-3,545813
GREATER CAPITAL,D4,Seg 4-6,546178
SOUTHERN NEW ENGLAND,F1,Seg 1-3,546400
SOUTHERN NEW ENGLAND,F1,Seg 1-3,546400
GREATER PHILADELPHIA,D1,Seg 1-3,546512
GREATER PHILADELPHIA,D3,Seg 1-3,546553
GREATER PHILADELPHIA,A3,Seg 1-3,546566
NORTHERN NEW ENGLAND,A4,Seg 4-6,546593
GREATER PHILADELPHIA,D5,Seg 4-6,546605
GREATER PHILADELPHIA,F1,Seg 1-3,546619
GREATER PHILADELPHIA,F1,Seg 1-3,546619
GREATER PHILADELPHIA,D3,Seg 1-3,546655
GREATER PHILADELPHIA,D4,Seg 4-6,546655
GREATER PHILADELPHIA,D4,Seg 4-6,546710
GREATER PHILADELPHIA,D4,Seg 4-6,546711
GREATER CAPITAL,F1,Seg 1-3,546848
GREATER CAPITAL,D1,Seg 1-3,546848
GREATER CAPITAL,F1,Seg 1-3,546848
GREATER CAPITAL,D4,Seg 4-6,546889
GREATER CAPITAL,F1,Seg 1-3,547290
GREATER CAPITAL,F1,Seg 1-3,547290
GREATER CAPITAL,F1,Seg 1-3,547290
GREATER PHILADELPHIA,C2,Seg 1-3,547549
GREATER CAPITAL,D3,Seg 1-3,547596
SOUTHERN NEW ENGLAND,D1,Seg 1-3,547782
SOUTHERN NEW ENGLAND,D3,Seg 1-3,547782
SOUTHERN NEW ENGLAND,D3,Seg 1-3,547782
SOUTHERN NEW ENGLAND,D3,Seg 1-3,547782
SOUTHERN NEW ENGLAND,D3,Seg 1-3,547782
SOUTHERN NEW ENGLAND,D4,Seg 4-6,547782
GREATER PHILADELPHIA,A1,Seg 1-3,548061
SOUTHERN NEW ENGLAND,D3,Seg 1-3,548378
GREATER PHILADELPHIA,D2,Seg 1-3,548475
GREATER PHILADELPHIA,D3,Seg 1-3,548483
GREATER CAPITAL,A1,Seg 1-3,548511
GREATER CAPITAL,D3,Seg 1-3,548590
SOUTHERN NEW ENGLAND,D3,Seg 1-3,548862
GREATER PHILADELPHIA,D2,Seg 1-3,548906
GREATER PHILADELPHIA,A3,Seg 1-3,548911
SOUTHERN NEW ENGLAND,D1,Seg 1-3,548929
GREATER CAPITAL,D4,Seg 4-6,548953
SOUTHERN NEW ENGLAND,D2,Seg 1-3,549105
SOUTHERN NEW ENGLAND,F1,Seg 1-3,549197
SOUTHERN NEW ENGLAND,D1,Seg 1-3,549313
SOUTHERN NEW ENGLAND,D4,Seg 4-6,549332
SOUTHERN NEW ENGLAND,D1,Seg 1-3,549344
SOUTHERN NEW ENGLAND,A2,Seg 1-3,549757
SOUTHERN NEW ENGLAND,D3,Seg 1-3,549757
SOUTHERN NEW ENGLAND,D1,Seg 1-3,549785
SOUTHERN NEW ENGLAND,F1,Seg 1-3,549821
SOUTHERN NEW ENGLAND,D1,Seg 1-3,549923
GREATER PHILADELPHIA,D2,Seg 1-3,549959
SOUTHERN NEW ENGLAND,F1,Seg 1-3,550021
SOUTHERN NEW ENGLAND,D1,Seg 1-3,550022
GREATER CAPITAL,F1,Seg 1-3,550042
GREATER CAPITAL,F1,Seg 1-3,550042
GREATER CAPITAL,F1,Seg 1-3,550059
SOUTHERN NEW ENGLAND,D4,Seg 4-6,550222
SOUTHERN NEW ENGLAND,F1,Seg 1-3,550222
SOUTHERN NEW ENGLAND,F1,Seg 1-3,550222
SOUTHERN NEW ENGLAND,F1,Seg 1-3,550403
SOUTHERN NEW ENGLAND,D3,Seg 1-3,550541
SOUTHERN NEW ENGLAND,F1,Seg 1-3,550612
SOUTHERN NEW ENGLAND,D1,Seg 1-3,550692
GREATER CAPITAL,D4,Seg 4-6,550708
SOUTHERN NEW ENGLAND,F1,Seg 1-3,550717
SOUTHERN NEW ENGLAND,D2,Seg 1-3,551089
SOUTHERN NEW ENGLAND,F1,Seg 1-3,551219
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551245
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551245
SOUTHERN NEW ENGLAND,D4,Seg 4-6,551245
SOUTHERN NEW ENGLAND,D4,Seg 4-6,551245
SOUTHERN NEW ENGLAND,D4,Seg 4-6,551245
SOUTHERN NEW ENGLAND,F1,Seg 1-3,551245
SOUTHERN NEW ENGLAND,F1,Seg 1-3,551245
SOUTHERN NEW ENGLAND,F1,Seg 1-3,551245
SOUTHERN NEW ENGLAND,D2,Seg 1-3,551317
GREATER PHILADELPHIA,D4,Seg 4-6,551319
SOUTHERN NEW ENGLAND,A2,Seg 1-3,551360
SOUTHERN NEW ENGLAND,C2,Seg 1-3,551389
GREATER CAPITAL,C2,Seg 1-3,551396
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551625
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551625
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551625
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551625
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551625
SOUTHERN NEW ENGLAND,F1,Seg 1-3,551625
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551758
SOUTHERN NEW ENGLAND,D1,Seg 1-3,551910
GREATER PHILADELPHIA,D2,Seg 1-3,551945
SOUTHERN NEW ENGLAND,D3,Seg 1-3,551958
GREATER CAPITAL,D4,Seg 4-6,551975
GREATER CAPITAL,D4,Seg 4-6,551975
GREATER CAPITAL,D4,Seg 4-6,551995
SOUTHERN NEW ENGLAND,F1,Seg 1-3,552063
SOUTHERN NEW ENGLAND,C2,Seg 1-3,552314
GREATER PHILADELPHIA,D2,Seg 1-3,552379
GREATER CAPITAL,A1,Seg 1-3,552423
GREATER CAPITAL,F1,Seg 1-3,552458
SOUTHERN NEW ENGLAND,D1,Seg 1-3,552509
SOUTHERN NEW ENGLAND,D2,Seg 1-3,552509
SOUTHERN NEW ENGLAND,D4,Seg 4-6,552661
SOUTHERN NEW ENGLAND,A1,Seg 1-3,552698
SOUTHERN NEW ENGLAND,D4,Seg 4-6,552698
SOUTHERN NEW ENGLAND,D4,Seg 4-6,552698
GREATER PHILADELPHIA,D2,Seg 1-3,552751
GREATER CAPITAL,F1,Seg 1-3,552834
GREATER CAPITAL,A1,Seg 1-3,552838
NORTHERN NEW ENGLAND,F1,Seg 1-3,552853
NORTHERN NEW ENGLAND,D1,Seg 1-3,552860
SOUTHERN NEW ENGLAND,A1,Seg 1-3,552978
SOUTHERN NEW ENGLAND,D3,Seg 1-3,553121
SOUTHERN NEW ENGLAND,A4,Seg 4-6,553125
GREATER PHILADELPHIA,C2,Seg 1-3,553131
